wallet_address,player_name,actual_royal_favor,gold_value,main_pot_share,chain,day_one_cashout_npc_kills,day_two_cashout_npc_kills,day_three_cashout_npc_kills,day_four_cashout_npc_kills,day_five_cashout_npc_kills
0x69e8e95A35B9875d8F042238e10F2B72c21D1fa0,Gordy,40047,69525,0.00019832,blast,,,,,
0x8ac01520D381a15889A18B5a251e93c7211f8a1A,Timezel_1,20176,33249,0.00019828,blast,,17,,,8
0x6AeC45eeD5dD34Bc08ebdC4a4af9703fc79C79B3,love,37162,0,0.00019759,blast,,17,,,
0xB7d5aa3c8D7Bd9B0adaF13778bC4511a106068D0,CryptoFarmX,28312,143012,0.00019757,ronin,,,,,
0x8C86AE286b43F6D85112a551784C98bD07EA6bc9,Un1ucky4,24061,169745,0.00019737,blast,,,,,
0x97bb9c5B2bDaE2eDF54741a8b135AE8Fa2b95800,Caspian,46714,25105,0.00019712,blast,,,,,
0xa179df44726B5F70D2846AB3FF60252ecFa55da7,zeltiar,33984,105851,0.00019693,ronin,,,,,
0x37A0A713dE1e8b3F6a53CE95566c4F4F96d6240C,paperosa,13880,177640,0.00019686,blast,,11,,,
0xcb9744f7C2c6C47f6426aD3774782680660e613c,SoulKRN,48901,10495,0.00019670,ronin,,,,,
0xcF9b92d3F73C5A08705Da33C2388270EAb414BbB,Aracul,45878,29617,0.00019662,ronin,,,,,
0x226E228aDC17314f69f3DCc42df39a807970E56B,Ranzinza,33852,105736,0.00019634,ronin,,,,,
0x7556FbF6f65eB7B871dd4749a792bA8DE3A31bFd,Pigas-KGeN,19592,34599,0.00019613,ronin,,,,,17
0x1d76E8402cA0C0a6e077cB69AcF01D0E29c7EAc2,ManoZ,23415,170460,0.00019529,ronin,,,,,
0x7fC9DdbBBBB7a2527224135C9341B13F64a42Cb8,JEAN_BALAGAN,37737,79044,0.00019515,blast,,,,,
0x591AB391A51d68c70A8eA02565d9aB646022A6e0,Safadao,45722,27009,0.00019442,ronin,,,,,
0x93b920aA46C632c620f5DcBbC78cB636aF4CE614,rasxititel_zalupi,26563,5336,0.00019389,ronin,,28,,,
0xC1439a008ba2D8Dba8a7B6c2565cC00831e6555f,passionn,46677,20043,0.00019388,blast,,,,,
0x084e323E66B4DD02fFA119493220D3eCE21f096f,Solrack,22105,78899,0.00019345,ronin,,19,,,
0x0ab9658DCC359C58D6BAc118154B1Cd156E71AD0,kirillreal.eth,44092,35663,0.00019337,blast,,,,,
0x10bfE59aa321Fe2ee4FE7804f2e8833Fe3D9Cf79,Horionah,29820,126515,0.00019335,ronin,,,,,
0x51Ca3504b0B14DD24D5973F9d7D3a471e3f2351d,BioMANA,21498,179447,0.00019332,ronin,,,,,
0xdAdcccba191077882C1eA3c8c06f7B590f7327f1,Aizen,35715,22366,0.00019330,blast,,,,,7
0x92811c982c63d3aff70C6c7546a3f6bDE1D6d861,tann,32123,35079,0.00019319,blast,,15,,,
0x604344cfb8f28a5fE53B2BFb1015A8F71f93Aba7,Kryptowz,30724,120475,0.00019318,ronin,,,,,
0x0813290698e0fE46fbecA7974c598920c35D27FA,devPack,42275,0,0.00019287,blast,,,,1,
0x34B205087de6Ce5ea75e760D0788F34Eeb921602,Osnirzada,31994,111757,0.00019279,ronin,,,,,
0x1D6B29b15D6697d16D804533C38E0D3F5a777adA,PIVOVAR_BALAGAN,44321,33030,0.00019265,blast,,,,,
0x70eabab63A5f6f374c1A3950bd04bFf901485418,xx999,37006,12898,0.00019254,ronin,,,,,7
0xCCb467C1838076785Fc1b6DBc800DF5b33322949,Fufuu,45307,26277,0.00019236,ronin,,,,,
0xcA7Ea61d5Db82dab2feabb6577FFe062DC2ec4c2,Sandokan,32374,107028,0.00019138,ronin,,,,,
0x800928Df9a65AdbcF8407beb8cF494bA37b3D747,Nofakee_BALAGAN,36707,79299,0.00019130,blast,,,,,
0xF4b5FA14fec79B364b0E8e395F70eC40060132Cb,Kakuseysha,26654,142127,0.00019058,ronin,,,,,
0x90b08c97417fD38319D6Af5FF5D2a49baAe9d169,Zhen,40425,54042,0.00019033,ronin,,,,,
0x19F6481fd13Bb0FfC36C84169E4d1D61a2dF4B4F,хз,30854,29419,0.00019032,blast,,,,,9
0x88A11D65f1851cA1031C09E6785cbc7f5CDe6043,TGGLucas,46869,12749,0.00019017,ronin,,,,,
0xdBec1BBf3586ecc68D31A4Fb945876fCa3E51f8D,GammaKirya,43040,37098,0.00019015,blast,,,,,
0xFB840f52Bc6BDb3d01D9492c92050AA012411410,ZOVpenisa,32629,27303,0.00019012,blast,,,,,8
0xA90E2Ba4F4E97196d83d3653e71d276C8dD417B8,SAYIN,35889,81963,0.00018974,ronin,,,,,
0xb4Eb7610C445d25f616EDb02E8034C6FDd997CC9,90xGGG-AK,30106,118715,0.00018970,blast,,,,,
0x154e82f09Ea9e96510341Df9dF4b1aeaF19eE3bb,padrinh0MANA,21755,171117,0.00018923,ronin,,,,,
0x38Ef2eDa8045118a1193858A41a13566581B1128,Neto-KGeN,27577,133943,0.00018917,blast,,,,,
0xdE30271604B870C398D5747f3f600fF1b38eefd4,Rigovod,36453,76522,0.00018861,blast,,,,,
0x236B3a983ceeB6Bef036f7eC7aBAa142feee9E38,abobusik,45422,19336,0.00018856,blast,,,,,
0xE0C00B5789a51846e0145A5301e09de3Fd6d6b85,0xGrains,34090,91000,0.00018826,ronin,,,,,
0x8D47740Abb36cC3a253bB674261a1c8807ab43EE,nguyencaychay,41527,43588,0.00018823,ronin,,,,,
0x1fD544E84ACC640e9F9aD4ffB7bD8fA5843e97C3,fire0885,33304,95172,0.00018776,blast,,,,,
0x6b586032264574792A31F2f9c9cF3D1a709B9324,thebigrat,26150,73619,0.00018741,ronin,,,,,7
0x156AFc35f0be0F33747509FFDCB4e2e18C760642,DrunkenCrazy,31296,107388,0.00018741,ronin,,,,,
0xb0ff1c51dFd3330c09dEC9f31B9260E4844673BB,Bn2Tap,24649,149518,0.00018729,blast,,,,,
0x04E9e085e5c0490CECa09393873b2860883C3f1A,rhyolith,42216,37330,0.00018708,blast,,,,,
0x6Ee36E00F6e0a84e1FB1001524a4A7C0DBAc18CD,MEPOxJutinha,26578,136619,0.00018691,ronin,,,,,
0xeA643008F258c671E21b17F3413351Cc44FF57F5,NatHDKNTL,29606,24124,0.00018668,ronin,,,,2,
0xC87Db1A9222dBa3B32Ed4D2Dd75C7B0C40B94136,iNsummit,47929,200,0.00018662,blast,,,,,
0xE469B3891768203F11F2A5d3b8F387Ab6378F331,Captain,21274,169867,0.00018660,blast,,,,,
0xA3dD4Ba3313919F661C66ca3F5fCdE63CC2013DC,Dent0MANA,29952,114501,0.00018653,ronin,,,,,
0xb36a179ce4DE2b6896071171caA0DFbB1EeDCc96,Kulyoma,34796,83360,0.00018634,ronin,,,,,
0x14bd8197063d6CDB20ed34F34b1484DECD6C899d,神秘的橄榄,32831,95619,0.00018619,blast,,,,,
0x5BA11d263c132c84cA5B7C6ba13E8D68Ba798984,donsanchos.eth,43386,27908,0.00018588,blast,,,,,
0x429d39eC366756e18e15aC5b547E1f85A2D76C7b,226160.eth,43723,25348,0.00018563,blast,,,,,
0x13D6F0471BB23F1B0cD2BD4a1aC5cA366e0dCb49,lucifereum,40959,42874,0.00018558,blast,,,,,
0x85cA0E7Ac1b1191172F6DD37EbBb2D44823DEb66,RichardDuong,36611,70026,0.00018526,ronin,,,,,
0xccD6b8e11f1AbC13eFA7Ff0367d801BC53B98f77,largetuna.eth,47436,237,0.00018473,blast,,,,,
0x1683F3607BbE2ab985876E09fd1DF77DfaAe99d7,gbzinhu,44965,15885,0.00018467,ronin,,,,,
0xF7ccEC52415ec20F53F8282BeBB41f6663d5657d,神秘的Wilb,28212,122236,0.00018448,blast,,,,,
0x4Df0F0FdFEB603b6984C713a52369Ef474221426,folder,44904,15928,0.00018446,blast,,,,,
0x453AEB1074588053FB1964F3f01e495de683369E,ShanINFINITY,30591,40506,0.00018445,ronin,,,,,7
0x7C52f41D15279D74b7c1f7C8DE8685D0201F19F8,MANA_Ashborn,43113,27040,0.00018429,ronin,,,,,
0x8c25CceBBDD99b04E5b1a037e80a9EB1e076D099,Cineovun,36629,68292,0.00018427,ronin,,,,,
0xb4D502361a3c6f823EEb9A99Af09E110382206ee,raresaesth.eth,17310,43391,0.00018426,blast,,29,,,
0xB9E95651a78907fD5Bb8Bc37Fc5138669314ED93,64world,37528,62520,0.00018424,blast,,,,,
0x7f8Cd6A535072AC099623a879cF93cBdAA4F513d,Iswaak_CGR,37787,60352,0.00018392,blast,,,,,
0x685f93dB6f7800699cc8A1EB57804ad977d4Ff0D,Ravan,36465,68091,0.00018351,ronin,,,,,
0xF694416146456E214F214bD40b980205fAc30b4D,鸭子嘎嘎叫,47039,0,0.00018304,ronin,,,,,
0xE647D0a95C12103255D44D5c50a54f5DF1b4f98b,TGGTheLord,42382,29112,0.00018271,blast,,,,,
0x927861b4db3beCf2C2b4Bc6378bdA801fFF003b4,MANATTVStealDReam1,30816,102300,0.00018243,ronin,,,,,
0x304fB4636c228EE3Ea900D016fF140e4Dc18A535,PG_Jules,2484,282030,0.00018203,blast,,,,,
0xA5f2d7eb6d784b20a13584a75630a18CE214AA9B,YoeCrown,45985,4775,0.00018185,ronin,,,,,
0x9932dc2Ea7e58b59F8d698799e8Bd49e342edbe9,Bimo238,21607,88551,0.00018183,ronin,,14,,,
0x3347d6FCB1a1Bf4d74d9d288260ff37C2D248B52,ProfPanda,38059,55025,0.00018172,ronin,,,,,
0x6A53208583f8193727A653A03Ee20FB660400f4E,WBT-小虎虎,43281,20799,0.00018113,blast,,,,,
0x43E87517705962c34FD4e6D564195122e07B52Ed,TGGMangaRosa,28762,112878,0.00018090,ronin,,,,,
0x45fB87d47153Ef954bEFb6a35FE3Ec6f690Ef589,TGGRaphX,22910,149781,0.00018069,ronin,,,,,
0x846886a0342E0097C8C286eaFa4Beec10075C16A,asmodey_BALAGAN,45333,6867,0.00018060,blast,,,,,
0x62730213b73fbe8f3D4E04B5B00CE8c1dc02a710,DarylEths,43863,16068,0.00018050,blast,,,,,
0xA3e5f1e65d2FD6dfa2944c6A7b4a1d78ce63eA7e,hannakoo,36681,61011,0.00018002,ronin,,,,,
0x8d8490B7B2D07D7cB16F396d60EE57c26E9AE6BF,CarrotGG-KGeN,28073,115453,0.00017980,ronin,,,,,
0x03F2FdFD5C463b73997296B3FEbc0817275c6254,DarkinSouls,25954,128419,0.00017947,ronin,,,,,
0xE34Fde210b041d66142966a91D79f95e99F0C6cE,CN-caiaiwan,38259,49346,0.00017903,blast,,,,,
0x7B32162dd145693de791C97D5a55D752efabD3DF,Neezo,18263,176580,0.00017898,blast,,,,,
0x6c0A99E2e1ada0f5A5e66daD26f675D5846cC133,thuhien07,13388,206863,0.00017852,ronin,,,,,
0xa77399a05C7A776e84f48095Ec0f9acdbE473500,StateON,33437,78971,0.00017837,blast,,,,,
0x2AB3A392a40b56a3B5eA9ee75cb7bBb5a0EE52e7,HU-汉堡,45219,3131,0.00017787,blast,,,,,
0xEdd0756743DdF80b24c0e50238624c8Dec86Aa8B,DoVasco,24896,46873,0.00017780,ronin,,,,,9
0x78028017A5112Db7cf807BB25f2261E53c974010,terrirouMANA,40292,34360,0.00017778,ronin,,,,,
0x1973251c06ef5A5Ac1B2E3f7e5Fc71bF7A20e541,Doom_Drake,32896,81354,0.00017772,blast,,,,,
0xA22F2d94Fbc965148247D446c5999a96a930DCc8,CvC,37637,50258,0.00017717,ronin,,,,,
0x317a4963ADf02Ae26Bcf7A69d6AFF36C0494E023,Horus2k,29839,99368,0.00017684,ronin,,,,,
0xB3C7060D67f373E1878bd8daEE192ebbE7A797B5,90xGGG-brobz,44329,6969,0.00017675,blast,,,,,
0x96a6C95E790f223ceC2De75CB69d2558C5e55Ab5,IntexDniwe,34800,67528,0.00017668,ronin,,,,,
0xD9B4DCe0c2aC0E86294b50CFC8C8BB068Fa7C286,Slash-KGeN,28997,18569,0.00017646,ronin,,,,,9
0xD888C028A95FB1bDf7989423F745F461EB967FB2,RickGrimesdl,22989,142321,0.00017643,ronin,,,,,
0x4f2a34CEf3fB3dD20cB8ddAE299CDe01b3975207,huycuong7603,7581,600,0.00017635,ronin,,47,,,
0xf4Fa579389d92Efa92A6d4506208247E7a751373,Arual3x,31523,87735,0.00017628,ronin,,,,,
0xA9B112554dB3cdfB7777d85b10cBc975ffFB0dCe,MEPOxBUSTER,25480,68877,0.00017609,blast,,,,,6
0xa7A9a9b93d0F915FBaCa8A752b78795fFe7114ef,chubedan191,42631,16301,0.00017585,ronin,,,,,
0x0ACc5D6baA9c5A3db7aa6636a885B2c0ada3c9C8,BOBER,36372,55216,0.00017528,blast,,,,,
0xaD1a9E619208440Cb80b8D01751E308bCBA7b354,90xGGGMaja,27749,109990,0.00017520,ronin,,,,,
0xc3aa15d18b94351090Ce8E406248cB841EECA4A8,matchado,16147,98752,0.00017512,ronin,,,10,,
0xC81A5293A8209D3c7465194230edF79fAA31753B,CyberSwoosh,43353,10238,0.00017495,blast,,,,,
0x1139Ba89b96121ddD1e16662d04f6566c4908CF2,Kekek,32661,78200,0.00017488,blast,,,,,
0x2382AF696381B6D6853a061E83f8F22BA6dD9eEd,Zealotus,42560,15102,0.00017484,ronin,,,,,
0x43986DE0b38Cd60Ac8983fcF62ab4389D1d3C58d,JasnaPolis1,10206,220726,0.00017461,blast,,,,,
0x2Fc7Ad04a0E1e3E1C39b5CE2F0789976B9Ac7Fc1,brianbrom,27348,16504,0.00017459,blast,,,,,10
0xF5775872B911cB467e46aE1b12A798E4e7291080,yasuozxc,43660,7333,0.00017437,blast,,,,,
0x458E686c2A05Ce51e3F1e7D75C10191Ff96aE58a,PEPE_BALAGAN,35400,59865,0.00017433,blast,,,,,
0x05C398f901A4C6F784e18DDD4176E20c7cF9CF03,Lother,20520,154263,0.00017412,blast,,,,,
0x4B9E9D924Deb7ac65fFcAeB6Ab7c034e9794395d,danielillo0077,28930,33984,0.00017400,ronin,,,,,7
0xC855768628B3Aec65c1f0D423CBe42727e0B0ED4,cayngotv,28865,100702,0.00017386,ronin,,,,,
0x3CB01d9d7B0e04652c20822bb638587e3FAE3249,babylonialMANA,39850,30586,0.00017376,ronin,,,,,
0xABc650Ee4Eb7f81603e0FABd87Ae7382D2B979e3,神秘的米可,39528,32526,0.00017369,blast,,,,,
0x6edCf04aabA4949500b8aaFe93E2611A57A6BEF4,piauinaotempraia-KGeN,25699,120314,0.00017353,ronin,,,,,
0xCA0885CA0543926Bcb4de6Dd501DD4C90Cf607fA,Huskal,34635,62667,0.00017307,ronin,,,,,
0xc9639dB2B92c4C1B1796c2D16Fa624369B44288a,Misha_pro_3000,44446,20,0.00017296,blast,,,,,
0x279859a2EE1918777789Bf042a3a614dA0f5ed3b,Riyu-InfiniteLegion,8930,36887,0.00017261,ronin,,37,,,
0xef6A1351F06AEA6450931525F931f3BdC163775c,Lolan,37895,41152,0.00017261,blast,,,,,
0x6C6302413DBff11D39AC8C1E16F982aFD4a0eD5D,SP1DER,35288,57610,0.00017252,ronin,,,,,
0x9f93A279ea0B96dF43dadDE67845A693882CaF94,forsenboys.eth,33918,65588,0.00017206,blast,,,,,
0x43c7Bb86c24a662074287BD0eE604A0Ed6922166,Tioveto-KGeN,12583,200934,0.00017176,ronin,,,,,
0x958644c898AffC9D622294e76cc4903a235fEd4C,Rezanorelli,38941,33091,0.00017175,blast,,,,,
0x4ac9a97b3edb3f11b5ca91d8dE9468CF4882A7af,debuddha,22112,71490,0.00017128,blast,,,8,,
0x72D2BD01422f97689Ff856D69536d53bd76cC3BE,NLD_AKng489,37685,40150,0.00017118,ronin,,,,,
0x2A250C6A9bec252BB5f8525f5941ED3540cE195D,krky,38097,35852,0.00017015,blast,,,,,
0xf53EF044F4031469813853E0C8dBcECBb6Ec3804,AndyChups,14441,38566,0.00017015,ronin,,29,,,
0xf5Dcb67e80b83626F4EeBa77E55a7bcb993276AE,Corchi11,32409,14481,0.00016981,ronin,,,,,6
0xFa9D5d77C05d8D759921Cd7177ee1489FF199F6f,mither.eth,28509,96216,0.00016974,ronin,,,,,
0x9f4CbE6650Da3Bffe67292E8D0D6d741CF100D2f,Crylbq,42282,8284,0.00016959,blast,,,,,
0xf64416860e74091E180FE0319cdE479BA112A899,MemeOfficer,26045,111228,0.00016932,blast,,,,,
0xB61E32A82E645e217db41E52456167e67Beb1DC4,wadezxzol,39685,24112,0.00016916,blast,,,,,
0x22A116ce1e71a802f170257EF84e77690Cec3A91,神秘的didiwei,36964,41401,0.00016914,blast,,,,,
0xd16eadAb6a8Df337Ff38f16876266FaD1FCA98E5,barrage,40622,17975,0.00016905,ronin,,,,,
0x4343ADc598978322f16b04395E455174B25167d0,eerik-KGeN,19193,97124,0.00016889,blast,,,,,6
0x1B348258349cbDA6CADE1465E5c6c299438C1A14,TGGviniciusccm,6360,234947,0.00016834,ronin,,,,,
0xBb03Ad9623eB5c5F5e0B85E9ce137534b6B31137,BoredPizzaGuy,26314,107252,0.00016794,ronin,,,,,
0xBa8Dc197CF3E9ab546971c273fC287F8653A5e93,90xGGGTIGER,30777,78650,0.00016783,ronin,,,,,
0x4442c192ACFb1C6BB29Ac0f444998D41D9A2d1C2,AxelNicolas,29826,33322,0.00016759,ronin,,10,,,
0xd6997ea0cB3b03066C9322A4d8f28733Ae9938dc,donsol,23829,11850,0.00016748,ronin,,,13,,
0x035b0d8e115a4950800C5d2605f8Ac66211bafA1,sword,27617,97333,0.00016695,blast,,,,,
0x89bEA3D1468e70ffD673bd9cbC856e021e3EB3d0,HU暴富牛牛,25853,107811,0.00016649,ronin,,,,,
0xE19B147dCFb5FF62D673F37300DF3b7EF1B41cEb,ressa,36859,37694,0.00016646,blast,,,,,
0x1B3bFBC3872A1b33F768114a97D23270E59a8283,NavyNoLove,19300,54225,0.00016633,ronin,,,,,10
0xaCa1Dbc860597262AB0A1c543b4ba0A80C416b8E,Ichiiiro,40499,14259,0.00016630,blast,,,,,
0x31215730441c6a5Ef18437C356909a8A89F77190,Bara96,42545,1174,0.00016627,blast,,,,,
0x7598AbfAacCD7063E178510eE7296bD6De06bac9,krapstaunosi,26645,102334,0.00016622,blast,,,,,
0xf16A03E293dE51A183AAb211671D0442CB1Fa6eA,Zuag,33593,58055,0.00016620,blast,,,,,
0x567A35997d623A3c4dA4c39Cb529727994FA3147,Tensa1,40767,12244,0.00016611,ronin,,,,,
0xb6383007FB5C6F5e1D56A5C0dCF846C387A165C4,xVNZ,16119,169146,0.00016610,ronin,,,,,
0x92Ec57C719649c6e7E6d5c29870cfe741C845fff,Holve,23497,121434,0.00016565,blast,,,,,
0x62153E3eA50C26A3836f8A9604f7B4fD97d7FFf4,xabeex.eth,26881,99473,0.00016539,blast,,,,,
0xCDF2ED0Dddd23891Dd1a29c3AF58bDE0D1ae2B8E,WBT-战法,38235,27143,0.00016537,blast,,,,,
0xc456c0eEe122eDE39Bf7A31527876F832218DCC4,TGGStkWeb3,29939,79164,0.00016488,ronin,,,,,
0xcF4f683E7d442Ea81Ff36df03F0458635d86861a,Bonkos,32333,63736,0.00016477,blast,,,,,
0x6974B2548e3bb52862b41cFB08BA32467Eaa3AA9,Oliverxs-KGen,35825,40170,0.00016395,ronin,,,,,
0x9Fcc78EA225F3cE4151ed491A2860ce1F248DD5a,TungNuiMMO,14735,98279,0.00016387,ronin,,,,,8
0xa2f1E55035fA35e69216fDEa992A4877D6722C56,Gravi,23735,116793,0.00016374,blast,,,,,
0x62F46ab3EbEAACB939c68a3b14504987855CED61,RyanTranVN,28714,84842,0.00016358,ronin,,,,,
0x620059eAf4d4Fc588186be207c418485D73DA1c8,zgonik,4005,241530,0.00016320,ronin,,,,,
0x10ed9897C2E67BB53ddE0462A8BFBD7a798f2b20,ENSdsaiman,31613,65665,0.00016314,ronin,,,,,
0x181a385eC70c65f9dCd306BD13C0aAE9dce7CBF1,TGGShinylv,41437,2893,0.00016301,ronin,,,,,
0x6b96Ce879C69fC7b61220d78FaA09e735C4339Cc,temka.eth,8405,213206,0.00016301,blast,,,,,
0xf868c9bc47cbf18A39d7AbFB5e621AeB3DAd1166,MekL,29462,77949,0.00016228,blast,,,,,
0x3eC3D5B9D2751Ac50Ed7F06E634B4f62DA29E52E,D_Moraiz--KGeN,33861,49842,0.00016222,ronin,,,,,
0xAc165e78B4461eC8761fA9fF81fe98B6615e261e,Vovenych_BALAGAN,30122,73635,0.00016221,blast,,,,,
0xE0bA056789Bf5f5abD4C572800797A111eFA8BD9,ZeffHalo-MANA,16748,158331,0.00016193,blast,,,,,
0xc2B0b1ceda68E8a7b44b904812f88b3540FEaE9A,Merueem,39108,15964,0.00016193,ronin,,,,,
0xBe3baB3BE8bCAcd3B843eBb8414DBbE5Ce66F643,makcum937,39295,14773,0.00016193,blast,,,,,
0x125caa0be6fC3e449f80b0181BECCcd4eE769Be5,Farmer,27396,90509,0.00016192,ronin,,,,,
0x43362d50513dE8c16A7B18c1eD2C0D296a35e8Fa,Krisksks,26716,26825,0.00016190,ronin,,,8,,
0x5FcCC553C3e35004AF9AD0dD9c03851b780DA775,NREINR,39403,14007,0.00016188,ronin,,,,,
0x99E1a59344A63A07f92d6F9D55dbD665CC26F4d8,MultigladInfinity,31267,65384,0.00016162,ronin,,,,,
0x48407d3A818653B7CFAFbdD5A2398457542A3901,MrSpicy,20626,132174,0.00016104,ronin,,,,,
0xAce5510E1724625Ae7FFd31f71c97E1568af81B2,Matfalcao,30961,66104,0.00016087,ronin,,,,,
0xf44676f0d434993fB45399ef0C0e20a7F3480878,Capixaba,12311,47957,0.00016066,ronin,,10,,,9
0x69099FCD1aCEE9601372e434D514AD8A692be4B8,kimbokitten,32823,53522,0.00016043,ronin,,,,,
0x0ba6414Abf1B34b47f575DB76FEfbC5b9e57CBE2,despico16,29631,73653,0.00016031,blast,,,,,
0x7BCed3B1b5B61b9f1A7E29A0d5906cfD3076B36C,AtulA,30966,64946,0.00016019,ronin,,,,,
0x4239EA4a50891716D5D681148aBFC7470d4E654F,LavandaChan,26036,96211,0.00016011,ronin,,,,,
0xE7dc2Dd8f293d2F4b5CdE48926Cc9aE016A967C5,90xGGG-Maficien2,9833,198759,0.00015973,blast,,,,,
0xF3D2e6a2539353683E0a012dbb266779D1025AC1,donpotap.eth,17495,149804,0.00015963,blast,,,,,
0xD1E69f7167b2245D85b4E204D5368628b63B55d3,peps,27394,86547,0.00015949,ronin,,,,,
0x47719d90F6Ceb389e7174Ca1D2B66aAf5F422aDA,Vinao,34257,42574,0.00015932,ronin,,,,,
0xd3FcBd2e9B7e2f06E20FAEd1dc9470B8A1e7A30c,Player1,26689,90637,0.00015924,ronin,,,,,
0xE463F9cCF8449E75aDCb5091506e02395C9300D9,Saint22,36251,29651,0.00015918,ronin,,,,,
0x7B984Cb9276859a83682DB725968Aa46A27a9A36,Nesty,31303,61010,0.00015909,blast,,,,,
0x29C9124a760ba2cE0e9Dd05b1877bAE4653e7899,7w4f,19050,21620,0.00015902,ronin,,23,,,
0xfCF4d2956f60eF198C7F329e44C86B67436499eE,gen1x,34532,40105,0.00015888,ronin,,,,,
0xf7c3788b5C9024f8a4a2E07DB6D99ad35f457D91,WBT-二狗,26899,88232,0.00015859,blast,,,,,
0xA299f9922B3231E07426C331E7aAd5111aBdB087,Broxigar,33514,44191,0.00015742,ronin,,,,,
0x01dc4AeED54D8f1aAAEaA9F3025f5a22Ae60A550,tgg-aquino,32873,48137,0.00015733,ronin,,,,,
0x2969af02c8Aa0776F61d1183Ebd403da6BBef39D,stepaks,35127,33566,0.00015720,blast,,,,,
0x698A35753530e9A88D4dBc41ABC9553fb71328A6,sana1k1,27995,32103,0.00015692,blast,,,,1,
0xb7Dc4ec423f2cadB2f393A0A218A3b1AAB03e45A,chewbacca,31053,59040,0.00015691,blast,,,,,
0x575d470E309FEc508A5348Ec0854501f03894397,HallsMANA,32761,48156,0.00015691,ronin,,,,,
0x93716b3a0F95Bbf76d5BD2e86DEB7665432baBc3,JIXIAN,30324,63478,0.00015679,blast,,,,,
0xEac86331d713d9ceaca7914Fbe55C9a5426936Fb,Alexdan,36687,22869,0.00015673,blast,,,,,
0xe3Fb3bB30970c5DA0d15B42D32f07C7c32D26756,VELITA,38127,13591,0.00015666,ronin,,,,,
0xD23fdd2B48FfE4042E232e9BC6e54A2F27145d58,anotherjack,24612,98952,0.00015624,ronin,,,,,
0x83CCb1dC3B7bf6B7257798fa059d72CCFAA3C9Ab,dimansin24,22509,111914,0.00015598,blast,,,,,
0x757C22190a4c13a94136e9a605B54dC73A54f26b,Diserbante,39170,5314,0.00015566,blast,,,,,
0xF3c159b07Eac9d858cdA97185b2654b7119E0759,Blande,28486,73013,0.00015547,blast,,,,,
0x052D89CA687c5Ec649632Fd12954982c6B28f368,SkywalkerInfinity,15625,50338,0.00015546,ronin,,,,,11
0x87f33D0BBed84E2516735474D504E597a65D4920,Bibik,38763,7372,0.00015534,ronin,,,,,
0xAded982424bC2102b58E7129B4AfE1F5c7Ead217,HDNRodrigol,27184,80542,0.00015500,ronin,,,,,
0xC0Fd56b71b1a099ad0c847c28545Cc0f96C6288b,zBluE,38602,7660,0.00015489,ronin,,,,,
0xEF8Ac39D3F41D69329C94Ea64c37672950F29317,apollo17,34117,36186,0.00015487,ronin,,,,,
0x16C25E111680559E5d7129A91372c4512404E0D1,notdoppelyouz,31340,53820,0.00015484,ronin,,,,,
0xF96226EE9568ea9b948cb42C503720a30F675180,victorayres,38912,5482,0.00015476,ronin,,,,,
0xea62b78cE71AE5efA4F56Bf5f2a616E016f41B8f,90xGGGRamaGod,35911,24427,0.00015466,ronin,,,,,
0xDc0D618Bb42077dD09c3511867039B1D9F5Fc7C1,thaison,26782,31383,0.00015456,ronin,,10,,,
0x8924CE3DbF4c8c45828F1c50b5eb60Ec22d69B4C,rudgate1.eth,29189,66879,0.00015445,blast,,,,,
0x18AeaBa4a846F65c2FDC8c43DEBA1F51a514215a,bstrpz.eth,27634,76673,0.00015439,blast,,,,,
0xCADC31ac68EB357612C1483a2D6d9718335B4ffA,cholosavage,34515,32750,0.00015432,blast,,,,,
0x7eb343586A87688C545A7501c2aE869e917b0a64,Wa7ch,22214,110860,0.00015419,ronin,,,,,
0xDe44285B69B3B2291D813aCFf553b2E1A746d4f7,RAD,28053,73295,0.00015395,ronin,,,,,
0x6FA008071b51E8Dfb4Cc8205076A9E752429DF42,morph,33365,39281,0.00015384,blast,,,,,
0x895f4b7a29cCdE597fFB24C7e833FbC74C22FBF4,Nanave,18140,136183,0.00015381,ronin,,,,,
0xFe05192Ee1214FBf708Af62358Db6B6BB2b56d90,a5tror,32971,41675,0.00015377,ronin,,,,,
0x515e84B1c158C2b6df81ee718C50d58F983E1D0f,nemelindo,31342,51840,0.00015364,ronin,,,,,
0x1926f434aA810798892a120167A9b8A374992a3f,Bobmoris,17336,38772,0.00015349,ronin,,20,,,
0x519Ec2e97FACf186983D490D46A9A4524Aec086c,wbt-yy,24845,92742,0.00015336,ronin,,,,,
0x8635d5bE2A6af98ce461220A856510C85BBfB5Bd,iqbalravelino,35799,22957,0.00015333,ronin,,,,,
0x5f43DCeDf46ab06515483b16E9CbFF93913ed29c,reins,21776,35707,0.00015331,blast,,15,,,
0x5dB3F5C3900A563218a72449b845f17799445220,pau,35298,25667,0.00015304,ronin,,,,,
0x507B63912704f1841b706a175A950dD72A4Ed7dB,HCO_GJR,16524,68395,0.00015257,blast,,,,,8
0x8cDB483D3709486fB1c3De76C126dF0B2e907Ef5,khhfu,11019,123059,0.00015237,ronin,,11,,,
0x77181e46B3D7262c5012F5e3b65D60158d14DBb2,KvarRR,36201,18817,0.00015236,blast,,,,,
